model,task,story_id,repetition,step_from,step_to,distance
deepseek14b,false_belief,fb044,3,2,3,0.140136
deepseek14b,false_belief,fb044,3,3,4,0.029233
deepseek14b,false_belief,fb044,3,4,5,0.115733
deepseek14b,false_belief,fb045,1,1,2,0.2497
deepseek14b,false_belief,fb045,1,2,3,0.106434
deepseek14b,false_belief,fb045,1,3,4,0.172817
deepseek14b,false_belief,fb045,1,4,5,0.156291
deepseek14b,false_belief,fb045,1,5,6,0.100941
deepseek14b,false_belief,fb045,2,1,2,0.131359
deepseek14b,false_belief,fb045,2,2,3,0.135356
deepseek14b,false_belief,fb045,2,3,4,0.064041
deepseek14b,false_belief,fb045,2,4,5,0.054148
deepseek14b,false_belief,fb045,2,5,6,0.184963
deepseek14b,false_belief,fb045,3,1,2,0.13037
deepseek14b,false_belief,fb045,3,2,3,0.20691
deepseek14b,false_belief,fb045,3,3,4,0.160055
deepseek14b,false_belief,fb045,3,4,5,0.047904
deepseek14b,false_belief,fb045,3,5,6,0.191501
deepseek14b,false_belief,fb046,1,1,2,0.150803
deepseek14b,false_belief,fb046,1,2,3,0.250729
deepseek14b,false_belief,fb046,1,3,4,0.17046
deepseek14b,false_belief,fb046,1,4,5,0.051681
deepseek14b,false_belief,fb046,2,1,2,0.342168
deepseek14b,false_belief,fb046,2,2,3,0.156725
deepseek14b,false_belief,fb046,2,3,4,0.094799
deepseek14b,false_belief,fb046,2,4,5,0.050351
deepseek14b,false_belief,fb046,3,1,2,0.102432
deepseek14b,false_belief,fb046,3,2,3,0.100326
deepseek14b,false_belief,fb046,3,3,4,0.15794
deepseek14b,false_belief,fb046,3,4,5,0.132398
deepseek14b,false_belief,fb047,1,1,2,0.114684
deepseek14b,false_belief,fb047,1,2,3,0.144552
deepseek14b,false_belief,fb047,1,3,4,0.056397
deepseek14b,false_belief,fb047,1,4,5,0.18307
deepseek14b,false_belief,fb047,2,1,2,0.119006
deepseek14b,false_belief,fb047,2,2,3,0.128699
deepseek14b,false_belief,fb047,2,3,4,0.168899
deepseek14b,false_belief,fb047,2,4,5,0.27212
deepseek14b,false_belief,fb047,3,1,2,0.250419
deepseek14b,false_belief,fb047,3,2,3,0.276461
deepseek14b,false_belief,fb047,3,3,4,0.037599
deepseek14b,false_belief,fb047,3,4,5,0.030337
deepseek14b,false_belief,fb048,1,1,2,0.222692
deepseek14b,false_belief,fb048,1,2,3,0.235803
deepseek14b,false_belief,fb048,1,3,4,0.049505
deepseek14b,false_belief,fb048,1,4,5,0.089839
deepseek14b,false_belief,fb048,2,1,2,0.085156
deepseek14b,false_belief,fb048,2,2,3,0.095561
deepseek14b,false_belief,fb048,2,3,4,0.046347
deepseek14b,false_belief,fb048,2,4,5,0.134976
deepseek14b,false_belief,fb048,3,1,2,0.066811
deepseek14b,false_belief,fb048,3,2,3,0.159537
deepseek14b,false_belief,fb048,3,3,4,0.068299
deepseek14b,false_belief,fb048,3,4,5,0.149667
deepseek14b,false_belief,fb049,1,1,2,0.091954
deepseek14b,false_belief,fb049,1,2,3,0.064999
deepseek14b,false_belief,fb049,1,3,4,0.114679
deepseek14b,false_belief,fb049,1,4,5,0.090176
deepseek14b,false_belief,fb049,2,1,2,0.053857
deepseek14b,false_belief,fb049,2,2,3,0.082892
deepseek14b,false_belief,fb049,2,3,4,0.042852
deepseek14b,false_belief,fb049,2,4,5,0.059848
deepseek14b,false_belief,fb049,3,1,2,0.072111
deepseek14b,false_belief,fb049,3,2,3,0.096524
deepseek14b,false_belief,fb049,3,3,4,0.076502
deepseek14b,false_belief,fb049,3,4,5,0.076186
deepseek14b,false_belief,fb050,1,1,2,0.071215
deepseek14b,false_belief,fb050,1,2,3,0.090179
deepseek14b,false_belief,fb050,1,3,4,0.051015
deepseek14b,false_belief,fb050,1,4,5,0.08598
deepseek14b,false_belief,fb050,2,1,2,0.33942
deepseek14b,false_belief,fb050,2,2,3,0.271229
deepseek14b,false_belief,fb050,2,3,4,0.071294
deepseek14b,false_belief,fb050,2,4,5,0.073981
deepseek14b,false_belief,fb050,3,1,2,0.34492
deepseek14b,false_belief,fb050,3,2,3,0.248967
deepseek14b,false_belief,fb050,3,3,4,0.063364
deepseek14b,false_belief,fb050,3,4,5,0.075165
deepseek14b,false_belief,fb051,1,1,2,0.17925
deepseek14b,false_belief,fb051,1,2,3,0.164462
deepseek14b,false_belief,fb051,1,3,4,0.102936
deepseek14b,false_belief,fb051,2,1,2,0.245735
deepseek14b,false_belief,fb051,2,2,3,0.213264
deepseek14b,false_belief,fb051,2,3,4,0.161012
deepseek14b,false_belief,fb051,3,1,2,0.233209
deepseek14b,false_belief,fb051,3,2,3,0.242344
deepseek14b,false_belief,fb051,3,3,4,0.129991
deepseek14b,false_belief,fb052,1,1,2,0.4247
deepseek14b,false_belief,fb052,1,2,3,0.089113
deepseek14b,false_belief,fb052,1,3,4,0.16848
deepseek14b,false_belief,fb052,1,4,5,0.181337
deepseek14b,false_belief,fb052,2,1,2,0.096599
deepseek14b,false_belief,fb052,2,2,3,0.06406
deepseek14b,false_belief,fb052,2,3,4,0.021303
deepseek14b,false_belief,fb052,2,4,5,0.043329
deepseek14b,false_belief,fb052,3,1,2,0.062835
deepseek14b,false_belief,fb052,3,2,3,0.043632
deepseek14b,false_belief,fb052,3,3,4,0.147564
deepseek14b,false_belief,fb052,3,4,5,0.126737
deepseek14b,false_belief,fb053,1,1,2,0.157285
deepseek14b,false_belief,fb053,1,2,3,0.223037
deepseek14b,false_belief,fb053,1,3,4,0.059657
deepseek14b,false_belief,fb053,1,4,5,0.05921
deepseek14b,false_belief,fb053,2,1,2,0.127072
deepseek14b,false_belief,fb053,2,2,3,0.16576
deepseek14b,false_belief,fb053,2,3,4,0.021987
deepseek14b,false_belief,fb053,2,4,5,0.182235
deepseek14b,false_belief,fb053,3,1,2,0.027509
deepseek14b,false_belief,fb053,3,2,3,0.119798
deepseek14b,false_belief,fb053,3,3,4,0.178669
deepseek14b,false_belief,fb053,3,4,5,0.154678
deepseek14b,false_belief,fb054,1,1,2,0.373944
deepseek14b,false_belief,fb054,1,2,3,0.124004
deepseek14b,false_belief,fb054,1,3,4,0.035865
deepseek14b,false_belief,fb054,1,4,5,0.068278
deepseek14b,false_belief,fb054,2,1,2,0.220217
deepseek14b,false_belief,fb054,2,2,3,0.264677
deepseek14b,false_belief,fb054,2,3,4,0.213213
deepseek14b,false_belief,fb054,2,4,5,0.115758
deepseek14b,false_belief,fb054,3,1,2,0.082252
deepseek14b,false_belief,fb054,3,2,3,0.089683
deepseek14b,false_belief,fb054,3,3,4,0.15812
deepseek14b,false_belief,fb054,3,4,5,0.188078
deepseek14b,false_belief,fb055,1,1,2,0.117234
deepseek14b,false_belief,fb055,1,2,3,0.087231
deepseek14b,false_belief,fb055,1,3,4,0.030128
deepseek14b,false_belief,fb055,1,4,5,0.107782
deepseek14b,false_belief,fb055,2,1,2,0.110243
deepseek14b,false_belief,fb055,2,2,3,0.113413
deepseek14b,false_belief,fb055,2,3,4,0.035672
deepseek14b,false_belief,fb055,2,4,5,0.099699
deepseek14b,false_belief,fb055,3,1,2,0.140026
deepseek14b,false_belief,fb055,3,2,3,0.074655
deepseek14b,false_belief,fb055,3,3,4,0.171487
deepseek14b,false_belief,fb055,3,4,5,0.047922
deepseek14b,false_belief,fb056,1,1,2,0.071095
deepseek14b,false_belief,fb056,1,2,3,0.107555
deepseek14b,false_belief,fb056,1,3,4,0.230179
deepseek14b,false_belief,fb056,1,4,5,0.206052
deepseek14b,false_belief,fb056,2,1,2,0.339863
deepseek14b,false_belief,fb056,2,2,3,0.152603
deepseek14b,false_belief,fb056,2,3,4,0.198135
deepseek14b,false_belief,fb056,2,4,5,0.102711
deepseek14b,false_belief,fb056,3,1,2,0.201964
deepseek14b,false_belief,fb056,3,2,3,0.213582
deepseek14b,false_belief,fb056,3,3,4,0.095914
deepseek14b,false_belief,fb056,3,4,5,0.14935
deepseek14b,false_belief,fb057,1,1,2,0.291503
deepseek14b,false_belief,fb057,1,2,3,0.167188
deepseek14b,false_belief,fb057,1,3,4,0.075071
deepseek14b,false_belief,fb057,1,4,5,0.193262
deepseek14b,false_belief,fb057,2,1,2,0.240165
deepseek14b,false_belief,fb057,2,2,3,0.223813
deepseek14b,false_belief,fb057,2,3,4,0.035326
deepseek14b,false_belief,fb057,2,4,5,0.244612
deepseek14b,false_belief,fb057,3,1,2,0.468492
deepseek14b,false_belief,fb057,3,2,3,0.186114
deepseek14b,false_belief,fb057,3,3,4,0.076002
deepseek14b,false_belief,fb057,3,4,5,0.10237
deepseek14b,false_belief,fb058,1,1,2,0.489119
deepseek14b,false_belief,fb058,1,2,3,0.179276
deepseek14b,false_belief,fb058,1,3,4,0.058378
deepseek14b,false_belief,fb058,1,4,5,0.141682
deepseek14b,false_belief,fb058,2,1,2,0.186535
deepseek14b,false_belief,fb058,2,2,3,0.174065
deepseek14b,false_belief,fb058,2,3,4,0.025567
deepseek14b,false_belief,fb058,2,4,5,0.049855
deepseek14b,false_belief,fb058,3,1,2,0.126007
deepseek14b,false_belief,fb058,3,2,3,0.2158
deepseek14b,false_belief,fb058,3,3,4,0.091578
deepseek14b,false_belief,fb058,3,4,5,0.027738
deepseek14b,false_belief,fb059,1,1,2,0.134706
deepseek14b,false_belief,fb059,1,2,3,0.132456
deepseek14b,false_belief,fb059,1,3,4,0.132544
deepseek14b,false_belief,fb059,1,4,5,0.131372
deepseek14b,false_belief,fb059,2,1,2,0.242481
deepseek14b,false_belief,fb059,2,2,3,0.179183
deepseek14b,false_belief,fb059,2,3,4,0.031216
deepseek14b,false_belief,fb059,2,4,5,0.074866
deepseek14b,false_belief,fb059,3,1,2,0.120175
deepseek14b,false_belief,fb059,3,2,3,0.144916
deepseek14b,false_belief,fb059,3,3,4,0.068344
deepseek14b,false_belief,fb059,3,4,5,0.034232
deepseek14b,false_belief,fb060,1,1,2,0.220649
deepseek14b,false_belief,fb060,1,2,3,0.161513
deepseek14b,false_belief,fb060,1,3,4,0.163345
deepseek14b,false_belief,fb060,1,4,5,0.053462
deepseek14b,false_belief,fb060,2,1,2,0.188195
deepseek14b,false_belief,fb060,2,2,3,0.21227
deepseek14b,false_belief,fb060,2,3,4,0.155722
deepseek14b,false_belief,fb060,2,4,5,0.205527
deepseek14b,false_belief,fb060,3,1,2,0.122499
deepseek14b,false_belief,fb060,3,2,3,0.145445
deepseek14b,false_belief,fb060,3,3,4,0.158327
deepseek14b,false_belief,fb060,3,4,5,0.072851
deepseek14b,false_belief,sfp011,1,1,2,0.163528
deepseek14b,false_belief,sfp011,1,2,3,0.147404
deepseek14b,false_belief,sfp011,1,3,4,0.202055
deepseek14b,false_belief,sfp011,1,4,5,0.125623
deepseek14b,false_belief,sfp011,2,1,2,0.339593
deepseek14b,false_belief,sfp011,2,2,3,0.118879
deepseek14b,false_belief,sfp011,2,3,4,0.019631
deepseek14b,false_belief,sfp011,2,4,5,0.112716
deepseek14b,false_belief,sfp011,3,1,2,0.255268
deepseek14b,false_belief,sfp011,3,2,3,0.186178
deepseek14b,false_belief,sfp011,3,3,4,0.093453
deepseek14b,false_belief,sfp011,3,4,5,0.187059
deepseek14b,false_belief,sfp012,1,1,2,0.043837
deepseek14b,false_belief,sfp012,1,2,3,0.095763
deepseek14b,false_belief,sfp012,1,3,4,0.074192
deepseek14b,false_belief,sfp012,1,4,5,0.077371
deepseek14b,false_belief,sfp012,2,1,2,0.14609
deepseek14b,false_belief,sfp012,2,2,3,0.135082
deepseek14b,false_belief,sfp012,2,3,4,0.080169
deepseek14b,false_belief,sfp012,2,4,5,0.096598
deepseek14b,false_belief,sfp012,3,1,2,0.241804
deepseek14b,false_belief,sfp012,3,2,3,0.223432
deepseek14b,false_belief,sfp012,3,3,4,0.112968
deepseek14b,false_belief,sfp012,3,4,5,0.093573
deepseek14b,false_belief,sfp013,1,1,2,0.248187
deepseek14b,false_belief,sfp013,1,2,3,0.17653
deepseek14b,false_belief,sfp013,1,3,4,0.062772
deepseek14b,false_belief,sfp013,1,4,5,0.093185
deepseek14b,false_belief,sfp013,2,1,2,0.108658
deepseek14b,false_belief,sfp013,2,2,3,0.087361
deepseek14b,false_belief,sfp013,2,3,4,0.190729
deepseek14b,false_belief,sfp013,2,4,5,0.189401
deepseek14b,false_belief,sfp013,3,1,2,0.201637
deepseek14b,false_belief,sfp013,3,2,3,0.332583
deepseek14b,false_belief,sfp013,3,3,4,0.201663
deepseek14b,false_belief,sfp013,3,4,5,0.090021
deepseek14b,false_belief,sfp014,1,1,2,0.126193
deepseek14b,false_belief,sfp014,1,2,3,0.096517
deepseek14b,false_belief,sfp014,1,3,4,0.098472
deepseek14b,false_belief,sfp014,2,1,2,0.097236
deepseek14b,false_belief,sfp014,2,2,3,0.122807
deepseek14b,false_belief,sfp014,2,3,4,0.114507
deepseek14b,false_belief,sfp014,3,1,2,0.094467
deepseek14b,false_belief,sfp014,3,2,3,0.167821
deepseek14b,false_belief,sfp014,3,3,4,0.248792
deepseek14b,false_belief,sfp015,1,1,2,0.154844
deepseek14b,false_belief,sfp015,1,2,3,0.062173
deepseek14b,false_belief,sfp015,1,3,4,0.137485
deepseek14b,false_belief,sfp015,1,4,5,0.065571
deepseek14b,false_belief,sfp015,1,5,6,0.03962
deepseek14b,false_belief,sfp015,2,1,2,0.168816
deepseek14b,false_belief,sfp015,2,2,3,0.128789
deepseek14b,false_belief,sfp015,2,3,4,0.117294
deepseek14b,false_belief,sfp015,2,4,5,0.228014
deepseek14b,false_belief,sfp015,2,5,6,0.1397
deepseek14b,false_belief,sfp015,3,1,2,0.149659
deepseek14b,false_belief,sfp015,3,2,3,0.077158
deepseek14b,false_belief,sfp015,3,3,4,0.098017
deepseek14b,false_belief,sfp015,3,4,5,0.13578
deepseek14b,false_belief,sfp015,3,5,6,0.050148
deepseek14b,false_belief,sfp016,1,1,2,0.174175
deepseek14b,false_belief,sfp016,1,2,3,0.381927
deepseek14b,false_belief,sfp016,1,3,4,0.362311
deepseek14b,false_belief,sfp016,1,4,5,0.227605
deepseek14b,false_belief,sfp016,1,5,6,0.081615
deepseek14b,false_belief,sfp016,2,1,2,0.083172
deepseek14b,false_belief,sfp016,2,2,3,0.264735
deepseek14b,false_belief,sfp016,2,3,4,0.20148
deepseek14b,false_belief,sfp016,2,4,5,0.180066
deepseek14b,false_belief,sfp016,2,5,6,0.107379
deepseek14b,false_belief,sfp016,3,1,2,0.121316
deepseek14b,false_belief,sfp016,3,2,3,0.267268
deepseek14b,false_belief,sfp016,3,3,4,0.198794
deepseek14b,false_belief,sfp016,3,4,5,0.169886
deepseek14b,false_belief,sfp016,3,5,6,0.199358
deepseek14b,false_belief,sfp017,1,1,2,0.208604
deepseek14b,false_belief,sfp017,1,2,3,0.169445
deepseek14b,false_belief,sfp017,1,3,4,0.159915
deepseek14b,false_belief,sfp017,1,4,5,0.201822
deepseek14b,false_belief,sfp017,2,1,2,0.115957
deepseek14b,false_belief,sfp017,2,2,3,0.314372
deepseek14b,false_belief,sfp017,2,3,4,0.287313
deepseek14b,false_belief,sfp017,2,4,5,0.278817
deepseek14b,false_belief,sfp017,3,1,2,0.246467
deepseek14b,false_belief,sfp017,3,2,3,0.233058
deepseek14b,false_belief,sfp017,3,3,4,0.248635
deepseek14b,false_belief,sfp017,3,4,5,0.099429
deepseek14b,false_belief,sfp018,1,1,2,0.142888
deepseek14b,false_belief,sfp018,1,2,3,0.121627
deepseek14b,false_belief,sfp018,1,3,4,0.218253
deepseek14b,false_belief,sfp018,1,4,5,0.185447
deepseek14b,false_belief,sfp018,2,1,2,0.254949
deepseek14b,false_belief,sfp018,2,2,3,0.134545
deepseek14b,false_belief,sfp018,2,3,4,0.171529
deepseek14b,false_belief,sfp018,2,4,5,0.152722
deepseek14b,false_belief,sfp018,3,1,2,0.254493
deepseek14b,false_belief,sfp018,3,2,3,0.22985
deepseek14b,false_belief,sfp018,3,3,4,0.135908
deepseek14b,false_belief,sfp018,3,4,5,0.091745
deepseek14b,false_belief,sfp019,1,1,2,0.206052
deepseek14b,false_belief,sfp019,1,2,3,0.25401
deepseek14b,false_belief,sfp019,1,3,4,0.115903
deepseek14b,false_belief,sfp019,1,4,5,0.122686
deepseek14b,false_belief,sfp019,2,1,2,0.289289
deepseek14b,false_belief,sfp019,2,2,3,0.212243
deepseek14b,false_belief,sfp019,2,3,4,0.329444
deepseek14b,false_belief,sfp019,2,4,5,0.184789
deepseek14b,false_belief,sfp019,3,1,2,0.283001
deepseek14b,false_belief,sfp019,3,2,3,0.287458
deepseek14b,false_belief,sfp019,3,3,4,0.269874
deepseek14b,false_belief,sfp019,3,4,5,0.192254
deepseek14b,false_belief,sfp020,1,1,2,0.070071
deepseek14b,false_belief,sfp020,1,2,3,0.078092
deepseek14b,false_belief,sfp020,1,3,4,0.086388
deepseek14b,false_belief,sfp020,1,4,5,0.112363
deepseek14b,false_belief,sfp020,2,1,2,0.14898
deepseek14b,false_belief,sfp020,2,2,3,0.070943
deepseek14b,false_belief,sfp020,2,3,4,0.081261
deepseek14b,false_belief,sfp020,2,4,5,0.059552
deepseek14b,false_belief,sfp020,3,1,2,0.126994
deepseek14b,false_belief,sfp020,3,2,3,0.219127
deepseek14b,false_belief,sfp020,3,3,4,0.108136
deepseek14b,false_belief,sfp020,3,4,5,0.065084
deepseek14b,faux_pas,sfp001,1,1,2,0.358957
deepseek14b,faux_pas,sfp001,1,2,3,0.198486
deepseek14b,faux_pas,sfp001,1,3,4,0.094413
deepseek14b,faux_pas,sfp001,1,4,5,0.104901
deepseek14b,faux_pas,sfp001,1,5,6,0.080451
deepseek14b,faux_pas,sfp001,2,1,2,0.297989
deepseek14b,faux_pas,sfp001,2,2,3,0.158606
deepseek14b,faux_pas,sfp001,2,3,4,0.157699
deepseek14b,faux_pas,sfp001,2,4,5,0.072915
deepseek14b,faux_pas,sfp001,2,5,6,0.095822
deepseek14b,faux_pas,sfp001,3,1,2,0.762161
deepseek14b,faux_pas,sfp001,3,2,3,0.274419
deepseek14b,faux_pas,sfp001,3,3,4,0.167683
deepseek14b,faux_pas,sfp001,3,4,5,0.108913
deepseek14b,faux_pas,sfp001,3,5,6,0.130532
deepseek14b,faux_pas,sfp002,1,1,2,0.343041
deepseek14b,faux_pas,sfp002,1,2,3,0.329331
deepseek14b,faux_pas,sfp002,1,3,4,0.379787
deepseek14b,faux_pas,sfp002,1,4,5,0.193695
deepseek14b,faux_pas,sfp002,2,1,2,0.310563
deepseek14b,faux_pas,sfp002,2,2,3,0.305186
deepseek14b,faux_pas,sfp002,2,3,4,0.59381
deepseek14b,faux_pas,sfp002,2,4,5,0.220764
deepseek14b,faux_pas,sfp002,3,1,2,0.352166
deepseek14b,faux_pas,sfp002,3,2,3,0.257917
deepseek14b,faux_pas,sfp002,3,3,4,0.532688
deepseek14b,faux_pas,sfp002,3,4,5,0.182593
deepseek14b,faux_pas,sfp003,1,1,2,0.173876
deepseek14b,faux_pas,sfp003,1,2,3,0.383692
deepseek14b,faux_pas,sfp003,1,3,4,0.589826
deepseek14b,faux_pas,sfp003,1,4,5,0.577083
deepseek14b,faux_pas,sfp003,2,1,2,0.401234
deepseek14b,faux_pas,sfp003,2,2,3,0.496603
deepseek14b,faux_pas,sfp003,2,3,4,0.63171
deepseek14b,faux_pas,sfp003,2,4,5,0.716753
deepseek14b,faux_pas,sfp003,3,1,2,0.379076
deepseek14b,faux_pas,sfp003,3,2,3,0.308639
deepseek14b,faux_pas,sfp003,3,3,4,0.579527
deepseek14b,faux_pas,sfp003,3,4,5,0.478935
deepseek14b,faux_pas,sfp004,1,1,2,0.453339
deepseek14b,faux_pas,sfp004,1,2,3,0.10658
deepseek14b,faux_pas,sfp004,1,3,4,0.524089
deepseek14b,faux_pas,sfp004,1,4,5,0.258422
deepseek14b,faux_pas,sfp004,2,1,2,0.585859
deepseek14b,faux_pas,sfp004,2,2,3,0.292201
deepseek14b,faux_pas,sfp004,2,3,4,0.448988
deepseek14b,faux_pas,sfp004,2,4,5,0.068049
deepseek14b,faux_pas,sfp004,3,1,2,0.648763
deepseek14b,faux_pas,sfp004,3,2,3,0.287997
deepseek14b,faux_pas,sfp004,3,3,4,0.459938
deepseek14b,faux_pas,sfp004,3,4,5,0.077109
deepseek14b,faux_pas,sfp005,1,1,2,0.369733
deepseek14b,faux_pas,sfp005,1,2,3,0.433721
deepseek14b,faux_pas,sfp005,1,3,4,0.115811
deepseek14b,faux_pas,sfp005,1,4,5,0.114182
deepseek14b,faux_pas,sfp005,2,1,2,0.160385
deepseek14b,faux_pas,sfp005,2,2,3,0.478948
deepseek14b,faux_pas,sfp005,2,3,4,0.065997
deepseek14b,faux_pas,sfp005,2,4,5,0.337166
deepseek14b,faux_pas,sfp005,3,1,2,0.254617
deepseek14b,faux_pas,sfp005,3,2,3,0.357656
deepseek14b,faux_pas,sfp005,3,3,4,0.263442
deepseek14b,faux_pas,sfp005,3,4,5,0.157944
deepseek14b,faux_pas,sfp006,1,1,2,0.285557
deepseek14b,faux_pas,sfp006,1,2,3,0.186793
deepseek14b,faux_pas,sfp006,2,1,2,0.260357
deepseek14b,faux_pas,sfp006,2,2,3,0.200449
deepseek14b,faux_pas,sfp006,3,1,2,0.492353
deepseek14b,faux_pas,sfp006,3,2,3,0.224224
deepseek14b,faux_pas,sfp007,1,1,2,0.111932
deepseek14b,faux_pas,sfp007,1,2,3,0.345587
deepseek14b,faux_pas,sfp007,1,3,4,0.436979
deepseek14b,faux_pas,sfp007,1,4,5,0.227462
deepseek14b,faux_pas,sfp007,2,1,2,0.357749
deepseek14b,faux_pas,sfp007,2,2,3,0.206823
deepseek14b,faux_pas,sfp007,2,3,4,0.568116
deepseek14b,faux_pas,sfp007,2,4,5,0.112426
deepseek14b,faux_pas,sfp007,3,1,2,0.259728
deepseek14b,faux_pas,sfp007,3,2,3,0.28433
deepseek14b,faux_pas,sfp007,3,3,4,0.540881
deepseek14b,faux_pas,sfp007,3,4,5,0.162159
deepseek14b,faux_pas,sfp008,1,1,2,0.392557
deepseek14b,faux_pas,sfp008,1,2,3,0.468944
deepseek14b,faux_pas,sfp008,1,3,4,0.187624
deepseek14b,faux_pas,sfp008,1,4,5,0.450024
deepseek14b,faux_pas,sfp008,1,5,6,0.071711
deepseek14b,faux_pas,sfp008,2,1,2,0.318093
deepseek14b,faux_pas,sfp008,2,2,3,0.246062
deepseek14b,faux_pas,sfp008,2,3,4,0.230256
deepseek14b,faux_pas,sfp008,2,4,5,0.202031
deepseek14b,faux_pas,sfp008,2,5,6,0.216201
deepseek14b,faux_pas,sfp008,3,1,2,0.387845
deepseek14b,faux_pas,sfp008,3,2,3,0.335526
deepseek14b,faux_pas,sfp008,3,3,4,0.501568
deepseek14b,faux_pas,sfp008,3,4,5,0.151454
deepseek14b,faux_pas,sfp008,3,5,6,0.068586
deepseek14b,faux_pas,sfp009,1,1,2,0.333872
deepseek14b,faux_pas,sfp009,1,2,3,0.202992
deepseek14b,faux_pas,sfp009,1,3,4,0.282282
deepseek14b,faux_pas,sfp009,2,1,2,0.598772
deepseek14b,faux_pas,sfp009,2,2,3,0.187106
deepseek14b,faux_pas,sfp009,2,3,4,0.269323
deepseek14b,faux_pas,sfp009,3,1,2,0.72222
deepseek14b,faux_pas,sfp009,3,2,3,0.211274
deepseek14b,faux_pas,sfp009,3,3,4,0.273107
deepseek14b,faux_pas,sfp010,1,1,2,0.414236
deepseek14b,faux_pas,sfp010,1,2,3,0.449874
deepseek14b,faux_pas,sfp010,1,3,4,0.237245
deepseek14b,faux_pas,sfp010,2,1,2,0.500144
deepseek14b,faux_pas,sfp010,2,2,3,0.320485
deepseek14b,faux_pas,sfp010,2,3,4,0.117091
deepseek14b,faux_pas,sfp010,3,1,2,0.518673
deepseek14b,faux_pas,sfp010,3,2,3,0.293429
deepseek14b,faux_pas,sfp010,3,3,4,0.125235
deepseek14b,implicature,swmimp001,1,1,2,0.210398
deepseek14b,implicature,swmimp001,1,2,3,0.48585
deepseek14b,implicature,swmimp001,1,3,4,0.514461
deepseek14b,implicature,swmimp001,1,4,5,0.490972
deepseek14b,implicature,swmimp001,1,5,6,0.695588
deepseek14b,implicature,swmimp001,1,6,7,0.293351
deepseek14b,implicature,swmimp001,1,7,8,0.089214
deepseek14b,implicature,swmimp001,2,1,2,0.15943
deepseek14b,implicature,swmimp001,2,2,3,0.39832
deepseek14b,implicature,swmimp001,2,3,4,0.393315
deepseek14b,implicature,swmimp001,2,4,5,0.183412
deepseek14b,implicature,swmimp001,2,5,6,0.160102
deepseek14b,implicature,swmimp001,2,6,7,0.42439
deepseek14b,implicature,swmimp001,2,7,8,0.457391
deepseek14b,implicature,swmimp001,3,1,2,0.286364
deepseek14b,implicature,swmimp001,3,2,3,0.440793
deepseek14b,implicature,swmimp001,3,3,4,0.159466
deepseek14b,implicature,swmimp001,3,4,5,0.073494
deepseek14b,implicature,swmimp001,3,5,6,0.107123
deepseek14b,implicature,swmimp001,3,6,7,0.202126
deepseek14b,implicature,swmimp001,3,7,8,0.050239
deepseek14b,implicature,swmimp002,1,1,2,0.338825
deepseek14b,implicature,swmimp002,1,2,3,0.372013
deepseek14b,implicature,swmimp002,1,3,4,0.332117
deepseek14b,implicature,swmimp002,1,4,5,0.272544
deepseek14b,implicature,swmimp002,1,5,6,0.701197
deepseek14b,implicature,swmimp002,2,1,2,0.477487
deepseek14b,implicature,swmimp002,2,2,3,0.312928
deepseek14b,implicature,swmimp002,2,3,4,0.284526
deepseek14b,implicature,swmimp002,2,4,5,0.300762
deepseek14b,implicature,swmimp002,2,5,6,0.367651
deepseek14b,implicature,swmimp002,3,1,2,0.484119
deepseek14b,implicature,swmimp002,3,2,3,0.551396
deepseek14b,implicature,swmimp002,3,3,4,0.420088
