model,task,story_id,repetition,emergence_point
deepseek7b,implicature,swmimp194,2,3.0
deepseek7b,implicature,swmimp194,3,
deepseek7b,implicature,swmimp195,1,1.0
deepseek7b,implicature,swmimp195,2,1.0
deepseek7b,implicature,swmimp195,3,1.0
deepseek7b,implicature,swmimp196,1,6.0
deepseek7b,implicature,swmimp196,2,1.0
deepseek7b,implicature,swmimp196,3,7.0
deepseek7b,implicature,swmimp197,1,1.0
deepseek7b,implicature,swmimp197,2,1.0
deepseek7b,implicature,swmimp197,3,1.0
deepseek7b,implicature,swmimp198,1,4.0
deepseek7b,implicature,swmimp198,2,2.0
deepseek7b,implicature,swmimp198,3,4.0
deepseek7b,implicature,swmimp199,1,1.0
deepseek7b,implicature,swmimp199,2,3.0
deepseek7b,implicature,swmimp199,3,2.0
deepseek7b,implicature,swmimp200,1,4.0
deepseek7b,implicature,swmimp200,2,3.0
deepseek7b,implicature,swmimp200,3,
