model,task,story_id,repetition,step_from,step_to,distance
deepseek14b,false_belief,fb044,3,2,3,0.136348
deepseek14b,false_belief,fb044,3,3,4,0.034397
deepseek14b,false_belief,fb044,3,4,5,0.115733
deepseek14b,false_belief,fb045,1,1,2,0.236368
deepseek14b,false_belief,fb045,1,2,3,0.116482
deepseek14b,false_belief,fb045,1,3,4,0.023998
deepseek14b,false_belief,fb045,1,4,5,0.075044
deepseek14b,false_belief,fb045,1,5,6,0.145718
deepseek14b,false_belief,fb045,2,1,2,0.122066
deepseek14b,false_belief,fb045,2,2,3,0.110132
deepseek14b,false_belief,fb045,2,3,4,0.050482
deepseek14b,false_belief,fb045,2,4,5,0.058923
deepseek14b,false_belief,fb045,2,5,6,0.136618
deepseek14b,false_belief,fb045,3,1,2,0.131511
deepseek14b,false_belief,fb045,3,2,3,0.133606
deepseek14b,false_belief,fb045,3,3,4,0.036821
deepseek14b,false_belief,fb045,3,4,5,0.03591
deepseek14b,false_belief,fb045,3,5,6,0.1299
deepseek14b,false_belief,fb046,1,1,2,0.131149
deepseek14b,false_belief,fb046,1,2,3,0.315308
deepseek14b,false_belief,fb046,1,3,4,0.14477
deepseek14b,false_belief,fb046,1,4,5,0.061632
deepseek14b,false_belief,fb046,2,1,2,0.122267
deepseek14b,false_belief,fb046,2,2,3,0.100493
deepseek14b,false_belief,fb046,2,3,4,0.06555
deepseek14b,false_belief,fb046,2,4,5,0.062064
deepseek14b,false_belief,fb046,3,1,2,0.074111
deepseek14b,false_belief,fb046,3,2,3,0.097797
deepseek14b,false_belief,fb046,3,3,4,0.126961
deepseek14b,false_belief,fb046,3,4,5,0.150387
deepseek14b,false_belief,fb047,1,1,2,0.052685
deepseek14b,false_belief,fb047,1,2,3,0.157773
deepseek14b,false_belief,fb047,1,3,4,0.066657
deepseek14b,false_belief,fb047,1,4,5,0.144807
deepseek14b,false_belief,fb047,2,1,2,0.089733
deepseek14b,false_belief,fb047,2,2,3,0.125989
deepseek14b,false_belief,fb047,2,3,4,0.122583
deepseek14b,false_belief,fb047,2,4,5,0.119798
deepseek14b,false_belief,fb047,3,1,2,0.095296
deepseek14b,false_belief,fb047,3,2,3,0.110308
deepseek14b,false_belief,fb047,3,3,4,0.038808
deepseek14b,false_belief,fb047,3,4,5,0.058294
deepseek14b,false_belief,fb048,1,1,2,0.290063
deepseek14b,false_belief,fb048,1,2,3,0.280189
deepseek14b,false_belief,fb048,1,3,4,0.027507
deepseek14b,false_belief,fb048,1,4,5,0.12115
deepseek14b,false_belief,fb048,2,1,2,0.145115
deepseek14b,false_belief,fb048,2,2,3,0.168871
deepseek14b,false_belief,fb048,2,3,4,0.02895
deepseek14b,false_belief,fb048,2,4,5,0.096973
deepseek14b,false_belief,fb048,3,1,2,0.068925
deepseek14b,false_belief,fb048,3,2,3,0.248114
deepseek14b,false_belief,fb048,3,3,4,0.090994
deepseek14b,false_belief,fb048,3,4,5,0.229559
deepseek14b,false_belief,fb049,1,1,2,0.224907
deepseek14b,false_belief,fb049,1,2,3,0.073533
deepseek14b,false_belief,fb049,1,3,4,0.108661
deepseek14b,false_belief,fb049,1,4,5,0.089973
deepseek14b,false_belief,fb049,2,1,2,0.042058
deepseek14b,false_belief,fb049,2,2,3,0.100362
deepseek14b,false_belief,fb049,2,3,4,0.052894
deepseek14b,false_belief,fb049,2,4,5,0.059848
deepseek14b,false_belief,fb049,3,1,2,0.116982
deepseek14b,false_belief,fb049,3,2,3,0.068661
deepseek14b,false_belief,fb049,3,3,4,0.046121
deepseek14b,false_belief,fb049,3,4,5,0.082519
deepseek14b,false_belief,fb050,1,1,2,0.091147
deepseek14b,false_belief,fb050,1,2,3,0.112737
deepseek14b,false_belief,fb050,1,3,4,0.054882
deepseek14b,false_belief,fb050,1,4,5,0.094269
deepseek14b,false_belief,fb050,2,1,2,0.227433
deepseek14b,false_belief,fb050,2,2,3,0.291583
deepseek14b,false_belief,fb050,2,3,4,0.096422
deepseek14b,false_belief,fb050,2,4,5,0.091681
deepseek14b,false_belief,fb050,3,1,2,0.314027
deepseek14b,false_belief,fb050,3,2,3,0.231035
deepseek14b,false_belief,fb050,3,3,4,0.060332
deepseek14b,false_belief,fb050,3,4,5,0.071427
deepseek14b,false_belief,fb051,1,1,2,0.204922
deepseek14b,false_belief,fb051,1,2,3,0.179229
deepseek14b,false_belief,fb051,1,3,4,0.11481
deepseek14b,false_belief,fb051,2,1,2,0.1985
deepseek14b,false_belief,fb051,2,2,3,0.091575
deepseek14b,false_belief,fb051,2,3,4,0.120088
deepseek14b,false_belief,fb051,3,1,2,0.201133
deepseek14b,false_belief,fb051,3,2,3,0.173088
deepseek14b,false_belief,fb051,3,3,4,0.266576
deepseek14b,false_belief,fb052,1,1,2,0.25616
deepseek14b,false_belief,fb052,1,2,3,0.086031
deepseek14b,false_belief,fb052,1,3,4,0.035095
deepseek14b,false_belief,fb052,1,4,5,0.065932
deepseek14b,false_belief,fb052,2,1,2,0.073909
deepseek14b,false_belief,fb052,2,2,3,0.062618
deepseek14b,false_belief,fb052,2,3,4,0.023876
deepseek14b,false_belief,fb052,2,4,5,0.043063
deepseek14b,false_belief,fb052,3,1,2,0.129292
deepseek14b,false_belief,fb052,3,2,3,0.172139
deepseek14b,false_belief,fb052,3,3,4,0.142866
deepseek14b,false_belief,fb052,3,4,5,0.12429
deepseek14b,false_belief,fb053,1,1,2,0.086454
deepseek14b,false_belief,fb053,1,2,3,0.097083
deepseek14b,false_belief,fb053,1,3,4,0.067126
deepseek14b,false_belief,fb053,1,4,5,0.1714
deepseek14b,false_belief,fb053,2,1,2,0.144561
deepseek14b,false_belief,fb053,2,2,3,0.189174
deepseek14b,false_belief,fb053,2,3,4,0.056414
deepseek14b,false_belief,fb053,2,4,5,0.16421
deepseek14b,false_belief,fb053,3,1,2,0.076727
deepseek14b,false_belief,fb053,3,2,3,0.075182
deepseek14b,false_belief,fb053,3,3,4,0.239828
deepseek14b,false_belief,fb053,3,4,5,0.171086
deepseek14b,false_belief,fb054,1,1,2,0.157873
deepseek14b,false_belief,fb054,1,2,3,0.155282
deepseek14b,false_belief,fb054,1,3,4,0.035865
deepseek14b,false_belief,fb054,1,4,5,0.081119
deepseek14b,false_belief,fb054,2,1,2,0.187903
deepseek14b,false_belief,fb054,2,2,3,0.116216
deepseek14b,false_belief,fb054,2,3,4,0.180235
deepseek14b,false_belief,fb054,2,4,5,0.148641
deepseek14b,false_belief,fb054,3,1,2,0.121486
deepseek14b,false_belief,fb054,3,2,3,0.122523
deepseek14b,false_belief,fb054,3,3,4,0.040742
deepseek14b,false_belief,fb054,3,4,5,0.042174
deepseek14b,false_belief,fb055,1,1,2,0.103791
deepseek14b,false_belief,fb055,1,2,3,0.146327
deepseek14b,false_belief,fb055,1,3,4,0.04253
deepseek14b,false_belief,fb055,1,4,5,0.057422
deepseek14b,false_belief,fb055,2,1,2,0.20114
deepseek14b,false_belief,fb055,2,2,3,0.095783
deepseek14b,false_belief,fb055,2,3,4,0.041904
deepseek14b,false_belief,fb055,2,4,5,0.106277
deepseek14b,false_belief,fb055,3,1,2,0.094795
deepseek14b,false_belief,fb055,3,2,3,0.083454
deepseek14b,false_belief,fb055,3,3,4,0.163788
deepseek14b,false_belief,fb055,3,4,5,0.068783
deepseek14b,false_belief,fb056,1,1,2,0.090457
deepseek14b,false_belief,fb056,1,2,3,0.090172
deepseek14b,false_belief,fb056,1,3,4,0.053378
deepseek14b,false_belief,fb056,1,4,5,0.052744
deepseek14b,false_belief,fb056,2,1,2,0.122293
deepseek14b,false_belief,fb056,2,2,3,0.173609
deepseek14b,false_belief,fb056,2,3,4,0.090049
deepseek14b,false_belief,fb056,2,4,5,0.050099
deepseek14b,false_belief,fb056,3,1,2,0.185364
deepseek14b,false_belief,fb056,3,2,3,0.172938
deepseek14b,false_belief,fb056,3,3,4,0.080686
deepseek14b,false_belief,fb056,3,4,5,0.174382
deepseek14b,false_belief,fb057,1,1,2,0.100065
deepseek14b,false_belief,fb057,1,2,3,0.272379
deepseek14b,false_belief,fb057,1,3,4,0.150853
deepseek14b,false_belief,fb057,1,4,5,0.0341
deepseek14b,false_belief,fb057,2,1,2,0.204982
deepseek14b,false_belief,fb057,2,2,3,0.191321
deepseek14b,false_belief,fb057,2,3,4,0.055412
deepseek14b,false_belief,fb057,2,4,5,0.052999
deepseek14b,false_belief,fb057,3,1,2,0.370332
deepseek14b,false_belief,fb057,3,2,3,0.175199
deepseek14b,false_belief,fb057,3,3,4,0.072597
deepseek14b,false_belief,fb057,3,4,5,0.070268
deepseek14b,false_belief,fb058,1,1,2,0.114635
deepseek14b,false_belief,fb058,1,2,3,0.292506
deepseek14b,false_belief,fb058,1,3,4,0.111994
deepseek14b,false_belief,fb058,1,4,5,0.172958
deepseek14b,false_belief,fb058,2,1,2,0.076083
deepseek14b,false_belief,fb058,2,2,3,0.209813
deepseek14b,false_belief,fb058,2,3,4,0.173803
deepseek14b,false_belief,fb058,2,4,5,0.097155
deepseek14b,false_belief,fb058,3,1,2,0.126916
deepseek14b,false_belief,fb058,3,2,3,0.250473
deepseek14b,false_belief,fb058,3,3,4,0.077308
deepseek14b,false_belief,fb058,3,4,5,0.031659
deepseek14b,false_belief,fb059,1,1,2,0.181202
deepseek14b,false_belief,fb059,1,2,3,0.106718
deepseek14b,false_belief,fb059,1,3,4,0.090666
deepseek14b,false_belief,fb059,1,4,5,0.041008
deepseek14b,false_belief,fb059,2,1,2,0.173409
deepseek14b,false_belief,fb059,2,2,3,0.111419
deepseek14b,false_belief,fb059,2,3,4,0.076411
deepseek14b,false_belief,fb059,2,4,5,0.061292
deepseek14b,false_belief,fb059,3,1,2,0.313423
deepseek14b,false_belief,fb059,3,2,3,0.148877
deepseek14b,false_belief,fb059,3,3,4,0.044351
deepseek14b,false_belief,fb059,3,4,5,0.063527
deepseek14b,false_belief,fb060,1,1,2,0.173684
deepseek14b,false_belief,fb060,1,2,3,0.191565
deepseek14b,false_belief,fb060,1,3,4,0.193272
deepseek14b,false_belief,fb060,1,4,5,0.066114
deepseek14b,false_belief,fb060,2,1,2,0.103254
deepseek14b,false_belief,fb060,2,2,3,0.124998
deepseek14b,false_belief,fb060,2,3,4,0.055325
deepseek14b,false_belief,fb060,2,4,5,0.195513
deepseek14b,false_belief,fb060,3,1,2,0.207047
deepseek14b,false_belief,fb060,3,2,3,0.204311
deepseek14b,false_belief,fb060,3,3,4,0.085763
deepseek14b,false_belief,fb060,3,4,5,0.176833
deepseek14b,false_belief,sfp011,1,1,2,0.133858
deepseek14b,false_belief,sfp011,1,2,3,0.061981
deepseek14b,false_belief,sfp011,1,3,4,0.081706
deepseek14b,false_belief,sfp011,1,4,5,0.105834
deepseek14b,false_belief,sfp011,2,1,2,0.313758
deepseek14b,false_belief,sfp011,2,2,3,0.07478
deepseek14b,false_belief,sfp011,2,3,4,0.008103
deepseek14b,false_belief,sfp011,2,4,5,0.207097
deepseek14b,false_belief,sfp011,3,1,2,0.260649
deepseek14b,false_belief,sfp011,3,2,3,0.079019
deepseek14b,false_belief,sfp011,3,3,4,0.031881
deepseek14b,false_belief,sfp011,3,4,5,0.065908
deepseek14b,false_belief,sfp012,1,1,2,0.111851
deepseek14b,false_belief,sfp012,1,2,3,0.150762
deepseek14b,false_belief,sfp012,1,3,4,0.088765
deepseek14b,false_belief,sfp012,1,4,5,0.069831
deepseek14b,false_belief,sfp012,2,1,2,0.211495
deepseek14b,false_belief,sfp012,2,2,3,0.218684
deepseek14b,false_belief,sfp012,2,3,4,0.096802
deepseek14b,false_belief,sfp012,2,4,5,0.087689
deepseek14b,false_belief,sfp012,3,1,2,0.13666
deepseek14b,false_belief,sfp012,3,2,3,0.270351
deepseek14b,false_belief,sfp012,3,3,4,0.089222
deepseek14b,false_belief,sfp012,3,4,5,0.074119
deepseek14b,false_belief,sfp013,1,1,2,0.107159
deepseek14b,false_belief,sfp013,1,2,3,0.095086
deepseek14b,false_belief,sfp013,1,3,4,0.093107
deepseek14b,false_belief,sfp013,1,4,5,0.059447
deepseek14b,false_belief,sfp013,2,1,2,0.224213
deepseek14b,false_belief,sfp013,2,2,3,0.149603
deepseek14b,false_belief,sfp013,2,3,4,0.174247
deepseek14b,false_belief,sfp013,2,4,5,0.145044
deepseek14b,false_belief,sfp013,3,1,2,0.24419
deepseek14b,false_belief,sfp013,3,2,3,0.204012
deepseek14b,false_belief,sfp013,3,3,4,0.122181
deepseek14b,false_belief,sfp013,3,4,5,0.146591
deepseek14b,false_belief,sfp014,1,1,2,0.109687
deepseek14b,false_belief,sfp014,1,2,3,0.100671
deepseek14b,false_belief,sfp014,1,3,4,0.07953
deepseek14b,false_belief,sfp014,2,1,2,0.115163
deepseek14b,false_belief,sfp014,2,2,3,0.083496
deepseek14b,false_belief,sfp014,2,3,4,0.152693
deepseek14b,false_belief,sfp014,3,1,2,0.114384
deepseek14b,false_belief,sfp014,3,2,3,0.135805
deepseek14b,false_belief,sfp014,3,3,4,0.157114
deepseek14b,false_belief,sfp015,1,1,2,0.082546
deepseek14b,false_belief,sfp015,1,2,3,0.090383
deepseek14b,false_belief,sfp015,1,3,4,0.128844
deepseek14b,false_belief,sfp015,1,4,5,0.067455
deepseek14b,false_belief,sfp015,1,5,6,0.054509
deepseek14b,false_belief,sfp015,2,1,2,0.200363
deepseek14b,false_belief,sfp015,2,2,3,0.091861
deepseek14b,false_belief,sfp015,2,3,4,0.105206
deepseek14b,false_belief,sfp015,2,4,5,0.172224
deepseek14b,false_belief,sfp015,2,5,6,0.142461
deepseek14b,false_belief,sfp015,3,1,2,0.112794
deepseek14b,false_belief,sfp015,3,2,3,0.050128
deepseek14b,false_belief,sfp015,3,3,4,0.128195
deepseek14b,false_belief,sfp015,3,4,5,0.072967
deepseek14b,false_belief,sfp015,3,5,6,0.115665
deepseek14b,false_belief,sfp016,1,1,2,0.147056
deepseek14b,false_belief,sfp016,1,2,3,0.271002
deepseek14b,false_belief,sfp016,1,3,4,0.273732
deepseek14b,false_belief,sfp016,1,4,5,0.247781
deepseek14b,false_belief,sfp016,1,5,6,0.088207
deepseek14b,false_belief,sfp016,2,1,2,0.123689
deepseek14b,false_belief,sfp016,2,2,3,0.09303
deepseek14b,false_belief,sfp016,2,3,4,0.095962
deepseek14b,false_belief,sfp016,2,4,5,0.131908
deepseek14b,false_belief,sfp016,2,5,6,0.149208
deepseek14b,false_belief,sfp016,3,1,2,0.242648
deepseek14b,false_belief,sfp016,3,2,3,0.254501
deepseek14b,false_belief,sfp016,3,3,4,0.163572
deepseek14b,false_belief,sfp016,3,4,5,0.210356
deepseek14b,false_belief,sfp016,3,5,6,0.244235
deepseek14b,false_belief,sfp017,1,1,2,0.28025
deepseek14b,false_belief,sfp017,1,2,3,0.136494
deepseek14b,false_belief,sfp017,1,3,4,0.296519
deepseek14b,false_belief,sfp017,1,4,5,0.283032
deepseek14b,false_belief,sfp017,2,1,2,0.090096
deepseek14b,false_belief,sfp017,2,2,3,0.256021
deepseek14b,false_belief,sfp017,2,3,4,0.186768
deepseek14b,false_belief,sfp017,2,4,5,0.177173
deepseek14b,false_belief,sfp017,3,1,2,0.253099
deepseek14b,false_belief,sfp017,3,2,3,0.231763
deepseek14b,false_belief,sfp017,3,3,4,0.290153
deepseek14b,false_belief,sfp017,3,4,5,0.11026
deepseek14b,false_belief,sfp018,1,1,2,0.194791
deepseek14b,false_belief,sfp018,1,2,3,0.144569
deepseek14b,false_belief,sfp018,1,3,4,0.275203
deepseek14b,false_belief,sfp018,1,4,5,0.190716
deepseek14b,false_belief,sfp018,2,1,2,0.202268
deepseek14b,false_belief,sfp018,2,2,3,0.264372
deepseek14b,false_belief,sfp018,2,3,4,0.246704
deepseek14b,false_belief,sfp018,2,4,5,0.171516
deepseek14b,false_belief,sfp018,3,1,2,0.141677
deepseek14b,false_belief,sfp018,3,2,3,0.118841
deepseek14b,false_belief,sfp018,3,3,4,0.185724
deepseek14b,false_belief,sfp018,3,4,5,0.128287
deepseek14b,false_belief,sfp019,1,1,2,0.239518
deepseek14b,false_belief,sfp019,1,2,3,0.212067
deepseek14b,false_belief,sfp019,1,3,4,0.13502
deepseek14b,false_belief,sfp019,1,4,5,0.166164
deepseek14b,false_belief,sfp019,2,1,2,0.370606
deepseek14b,false_belief,sfp019,2,2,3,0.094627
deepseek14b,false_belief,sfp019,2,3,4,0.295905
deepseek14b,false_belief,sfp019,2,4,5,0.197341
deepseek14b,false_belief,sfp019,3,1,2,0.345136
deepseek14b,false_belief,sfp019,3,2,3,0.21033
deepseek14b,false_belief,sfp019,3,3,4,0.260756
deepseek14b,false_belief,sfp019,3,4,5,0.209974
deepseek14b,false_belief,sfp020,1,1,2,0.102859
deepseek14b,false_belief,sfp020,1,2,3,0.091524
deepseek14b,false_belief,sfp020,1,3,4,0.063585
deepseek14b,false_belief,sfp020,1,4,5,0.058833
deepseek14b,false_belief,sfp020,2,1,2,0.127154
deepseek14b,false_belief,sfp020,2,2,3,0.107614
deepseek14b,false_belief,sfp020,2,3,4,0.091035
deepseek14b,false_belief,sfp020,2,4,5,0.068584
deepseek14b,false_belief,sfp020,3,1,2,0.129988
deepseek14b,false_belief,sfp020,3,2,3,0.160407
deepseek14b,false_belief,sfp020,3,3,4,0.112653
deepseek14b,false_belief,sfp020,3,4,5,0.050825
deepseek14b,faux_pas,sfp001,1,1,2,0.328957
deepseek14b,faux_pas,sfp001,1,2,3,0.154165
deepseek14b,faux_pas,sfp001,1,3,4,0.153521
deepseek14b,faux_pas,sfp001,1,4,5,0.096674
deepseek14b,faux_pas,sfp001,1,5,6,0.111598
deepseek14b,faux_pas,sfp001,2,1,2,0.253629
deepseek14b,faux_pas,sfp001,2,2,3,0.145995
deepseek14b,faux_pas,sfp001,2,3,4,0.259793
deepseek14b,faux_pas,sfp001,2,4,5,0.171919
deepseek14b,faux_pas,sfp001,2,5,6,0.063892
deepseek14b,faux_pas,sfp001,3,1,2,0.330955
deepseek14b,faux_pas,sfp001,3,2,3,0.243272
deepseek14b,faux_pas,sfp001,3,3,4,0.107899
deepseek14b,faux_pas,sfp001,3,4,5,0.182184
deepseek14b,faux_pas,sfp001,3,5,6,0.180858
deepseek14b,faux_pas,sfp002,1,1,2,0.387919
deepseek14b,faux_pas,sfp002,1,2,3,0.332731
deepseek14b,faux_pas,sfp002,1,3,4,0.471746
deepseek14b,faux_pas,sfp002,1,4,5,0.220729
deepseek14b,faux_pas,sfp002,2,1,2,0.265149
deepseek14b,faux_pas,sfp002,2,2,3,0.353963
deepseek14b,faux_pas,sfp002,2,3,4,0.533869
deepseek14b,faux_pas,sfp002,2,4,5,0.239004
deepseek14b,faux_pas,sfp002,3,1,2,0.452368
deepseek14b,faux_pas,sfp002,3,2,3,0.248954
deepseek14b,faux_pas,sfp002,3,3,4,0.671936
deepseek14b,faux_pas,sfp002,3,4,5,0.206509
deepseek14b,faux_pas,sfp003,1,1,2,0.376094
deepseek14b,faux_pas,sfp003,1,2,3,0.380283
deepseek14b,faux_pas,sfp003,1,3,4,0.44222
deepseek14b,faux_pas,sfp003,1,4,5,0.52438
deepseek14b,faux_pas,sfp003,2,1,2,0.250836
deepseek14b,faux_pas,sfp003,2,2,3,0.222933
deepseek14b,faux_pas,sfp003,2,3,4,0.594161
deepseek14b,faux_pas,sfp003,2,4,5,0.605593
deepseek14b,faux_pas,sfp003,3,1,2,0.383143
deepseek14b,faux_pas,sfp003,3,2,3,0.286692
deepseek14b,faux_pas,sfp003,3,3,4,0.513584
deepseek14b,faux_pas,sfp003,3,4,5,0.47898
deepseek14b,faux_pas,sfp004,1,1,2,0.605356
deepseek14b,faux_pas,sfp004,1,2,3,0.154506
deepseek14b,faux_pas,sfp004,1,3,4,0.529466
deepseek14b,faux_pas,sfp004,1,4,5,0.259908
deepseek14b,faux_pas,sfp004,2,1,2,0.652767
deepseek14b,faux_pas,sfp004,2,2,3,0.41123
deepseek14b,faux_pas,sfp004,2,3,4,0.507895
deepseek14b,faux_pas,sfp004,2,4,5,0.079045
deepseek14b,faux_pas,sfp004,3,1,2,0.543398
deepseek14b,faux_pas,sfp004,3,2,3,0.407359
deepseek14b,faux_pas,sfp004,3,3,4,0.353997
deepseek14b,faux_pas,sfp004,3,4,5,0.072304
deepseek14b,faux_pas,sfp005,1,1,2,0.304294
deepseek14b,faux_pas,sfp005,1,2,3,0.497325
deepseek14b,faux_pas,sfp005,1,3,4,0.125102
deepseek14b,faux_pas,sfp005,1,4,5,0.152086
deepseek14b,faux_pas,sfp005,2,1,2,0.29539
deepseek14b,faux_pas,sfp005,2,2,3,0.513342
deepseek14b,faux_pas,sfp005,2,3,4,0.01575
deepseek14b,faux_pas,sfp005,2,4,5,0.194662
deepseek14b,faux_pas,sfp005,3,1,2,0.258863
deepseek14b,faux_pas,sfp005,3,2,3,0.31035
deepseek14b,faux_pas,sfp005,3,3,4,0.284451
deepseek14b,faux_pas,sfp005,3,4,5,0.123985
deepseek14b,faux_pas,sfp006,1,1,2,0.672776
deepseek14b,faux_pas,sfp006,1,2,3,0.184554
deepseek14b,faux_pas,sfp006,2,1,2,0.30715
deepseek14b,faux_pas,sfp006,2,2,3,0.216189
deepseek14b,faux_pas,sfp006,3,1,2,0.50864
deepseek14b,faux_pas,sfp006,3,2,3,0.165214
deepseek14b,faux_pas,sfp007,1,1,2,0.128043
deepseek14b,faux_pas,sfp007,1,2,3,0.525446
deepseek14b,faux_pas,sfp007,1,3,4,0.563098
deepseek14b,faux_pas,sfp007,1,4,5,0.179262
deepseek14b,faux_pas,sfp007,2,1,2,0.477219
deepseek14b,faux_pas,sfp007,2,2,3,0.240906
deepseek14b,faux_pas,sfp007,2,3,4,0.584651
deepseek14b,faux_pas,sfp007,2,4,5,0.194378
deepseek14b,faux_pas,sfp007,3,1,2,0.359486
deepseek14b,faux_pas,sfp007,3,2,3,0.333121
deepseek14b,faux_pas,sfp007,3,3,4,0.564713
deepseek14b,faux_pas,sfp007,3,4,5,0.159269
deepseek14b,faux_pas,sfp008,1,1,2,0.387579
deepseek14b,faux_pas,sfp008,1,2,3,0.276645
deepseek14b,faux_pas,sfp008,1,3,4,0.164294
deepseek14b,faux_pas,sfp008,1,4,5,0.446275
deepseek14b,faux_pas,sfp008,1,5,6,0.09367
deepseek14b,faux_pas,sfp008,2,1,2,0.367695
deepseek14b,faux_pas,sfp008,2,2,3,0.359172
deepseek14b,faux_pas,sfp008,2,3,4,0.273919
deepseek14b,faux_pas,sfp008,2,4,5,0.248573
deepseek14b,faux_pas,sfp008,2,5,6,0.155029
deepseek14b,faux_pas,sfp008,3,1,2,0.373619
deepseek14b,faux_pas,sfp008,3,2,3,0.171946
deepseek14b,faux_pas,sfp008,3,3,4,0.235312
deepseek14b,faux_pas,sfp008,3,4,5,0.247212
deepseek14b,faux_pas,sfp008,3,5,6,0.118115
deepseek14b,faux_pas,sfp009,1,1,2,0.334601
deepseek14b,faux_pas,sfp009,1,2,3,0.259915
deepseek14b,faux_pas,sfp009,1,3,4,0.356171
deepseek14b,faux_pas,sfp009,2,1,2,0.571794
deepseek14b,faux_pas,sfp009,2,2,3,0.179395
deepseek14b,faux_pas,sfp009,2,3,4,0.262989
deepseek14b,faux_pas,sfp009,3,1,2,0.758227
deepseek14b,faux_pas,sfp009,3,2,3,0.176054
deepseek14b,faux_pas,sfp009,3,3,4,0.121734
deepseek14b,faux_pas,sfp010,1,1,2,0.533625
deepseek14b,faux_pas,sfp010,1,2,3,0.405523
deepseek14b,faux_pas,sfp010,1,3,4,0.145439
deepseek14b,faux_pas,sfp010,2,1,2,0.35284
deepseek14b,faux_pas,sfp010,2,2,3,0.297251
deepseek14b,faux_pas,sfp010,2,3,4,0.069641
deepseek14b,faux_pas,sfp010,3,1,2,0.622809
deepseek14b,faux_pas,sfp010,3,2,3,0.302042
deepseek14b,faux_pas,sfp010,3,3,4,0.109387
deepseek14b,implicature,swmimp001,1,1,2,0.235977
deepseek14b,implicature,swmimp001,1,2,3,0.619885
deepseek14b,implicature,swmimp001,1,3,4,0.468706
deepseek14b,implicature,swmimp001,1,4,5,0.343079
deepseek14b,implicature,swmimp001,1,5,6,0.719445
deepseek14b,implicature,swmimp001,1,6,7,0.517655
deepseek14b,implicature,swmimp001,1,7,8,0.506131
deepseek14b,implicature,swmimp001,2,1,2,0.166858
deepseek14b,implicature,swmimp001,2,2,3,0.402195
deepseek14b,implicature,swmimp001,2,3,4,0.538935
deepseek14b,implicature,swmimp001,2,4,5,0.401718
deepseek14b,implicature,swmimp001,2,5,6,0.330745
deepseek14b,implicature,swmimp001,2,6,7,0.468595
deepseek14b,implicature,swmimp001,2,7,8,0.474047
deepseek14b,implicature,swmimp001,3,1,2,0.318714
deepseek14b,implicature,swmimp001,3,2,3,0.627746
deepseek14b,implicature,swmimp001,3,3,4,0.0861
deepseek14b,implicature,swmimp001,3,4,5,0.146742
deepseek14b,implicature,swmimp001,3,5,6,0.141015
deepseek14b,implicature,swmimp001,3,6,7,0.188218
deepseek14b,implicature,swmimp001,3,7,8,0.233467
deepseek14b,implicature,swmimp002,1,1,2,0.310084
deepseek14b,implicature,swmimp002,1,2,3,0.348147
deepseek14b,implicature,swmimp002,1,3,4,0.261065
deepseek14b,implicature,swmimp002,1,4,5,0.340731
deepseek14b,implicature,swmimp002,1,5,6,0.695932
deepseek14b,implicature,swmimp002,2,1,2,0.212898
deepseek14b,implicature,swmimp002,2,2,3,0.322979
deepseek14b,implicature,swmimp002,2,3,4,0.426371
deepseek14b,implicature,swmimp002,2,4,5,0.440652
deepseek14b,implicature,swmimp002,2,5,6,0.415952
deepseek14b,implicature,swmimp002,3,1,2,0.684868
deepseek14b,implicature,swmimp002,3,2,3,0.55152
deepseek14b,implicature,swmimp002,3,3,4,0.450557
